date,close,volume,search_raw,log_volume,log_search,dlog_volume,dlog_search
2021-02-04,46360,499319,2.04472,13.121000449039279,0.715260861294121,-1.1484427894929414,-0.39422542425559526
2021-02-05,45809,378794,1.80991,12.844747800675481,0.593277120837075,-0.2762526483637977,-0.12198374045704607
2021-02-08,45659,268285,1.71005,12.499805127284676,0.536522610437955,-0.34494267339080587,-0.05675451039911994
2021-02-09,45959,383662,1.76402,12.857517235625709,0.5675952959556941,0.3577121083410333,0.031072685517739118
2021-02-10,45909,243791,1.38635,12.404066579843406,0.3266743948624205,-0.45345065578230326,-0.24092090109327363
2021-02-15,45759,323798,1.66533,12.687875143554345,0.5100233025924189,0.28380856371093977,0.1833489077299984
2021-02-16,33293,30900837,100.0,17.246293828879757,4.605170185998092,4.558418685325412,4.095146883405673
2021-02-17,31290,7992413,22.97339,15.89400327465201,3.13433658966008,-1.3522905542277481,-1.4708335963380117
2021-02-18,30339,4271216,9.13574,15.26740912218095,2.212194193774021,-0.6265941524710588,-0.9221423958860591
2021-02-19,34444,6635589,8.65406,15.707957993473885,2.1580285751042876,0.4405488712929344,-0.05416561866973346
2021-02-22,34995,2502335,6.02226,14.732734853931833,1.795462604318487,-0.9752231395420523,-0.36256597078580066
2021-02-23,32592,1295178,4.37888,14.074158695407602,1.4767929841553622,-0.6585761585242302,-0.3186696201631247
2021-02-24,31390,1122927,3.76343,13.93144922715534,1.325330775877469,-0.14270946825226183,-0.15146220827789314
2021-02-25,31591,949642,4.48073,13.763840350448632,1.4997859798043158,-0.16760887670670854,0.17445520392684677
2021-02-26,34344,3930082,8.52712,15.18417084876772,2.143251672722926,1.4203304983190872,0.6434656929186102
2021-03-02,35996,1334456,4.51248,14.104034276132912,1.506846891737821,-1.0801365726348067,-0.636404780985105
2021-03-03,35796,643932,3.44862,13.375348409449357,1.2379741513118998,-0.7286858666835556,-0.26887274042592124
2021-03-04,37548,1461723,4.05508,14.195126434856551,1.3999704163493347,0.819778025407194,0.16199626503743492
2021-03-05,40051,1690577,4.59349,14.340580448747014,1.5246400839554899,0.14545401389046297,0.12466966760615517
2021-03-08,37999,1262552,4.27645,14.048645627402257,1.453123226400143,-0.291934821344757,-0.07151685755534687
2021-03-09,38149,683742,3.76669,13.435335932467067,1.3261966319867489,-0.6133096949351895,-0.12692659441339416
2021-03-10,41053,1652893,4.67874,14.318037643915535,1.5430288431249475,0.8827017114484672,0.21683221113819862
2021-03-11,40552,757310,3.5771,13.537527959821283,1.274552416553699,-0.7805096840942518,-0.2684764265712485
2021-03-12,38950,1399997,3.9841,14.15198065172605,1.382311440059946,0.6144526919047664,0.10775902350624711
2021-03-15,39800,1484892,5.7025,14.210852600301454,1.7409046753517676,0.05887194857540479,0.3585932352918215
2021-03-16,40250,489190,3.35219,13.100506241049022,1.2096138638893181,-1.110346359252432,-0.5312908114624495
2021-03-17,42250,1226431,3.7805,14.01961888345446,1.329856276280703,0.9191126424054374,0.12024241239138478
2021-03-18,45400,1357659,4.26635,14.121272451003211,1.4507586609875065,0.10165356754875177,0.12090238470680359
2021-03-19,44200,981740,3.29128,13.797081786495841,1.1912765471685312,-0.3241906645073698,-0.25948211381897535
2021-03-22,43350,608544,2.81781,13.318824497752004,1.0359599878535388,-0.478257288743837,-0.15531655931499233
2021-03-23,42000,622037,2.69987,13.34075485548267,0.9932036240733643,0.02193035773066576,-0.042756363780174556
2021-03-24,41700,515130,2.39523,13.15217457497596,0.8734792600723859,-0.18858028050670939,-0.11972436400097841
2021-03-25,41100,462201,2.14122,13.043755140385635,0.7613757605171871,-0.10841943459032599,-0.11210349955519872
2021-03-26,41100,469520,2.10698,13.059466175232219,0.7452556430826535,0.01571103484658387,-0.016120117434533676
2021-03-29,40200,427555,2.31954,12.965838214054374,0.8413688905880121,-0.09362796117784455,0.09611324750535866
2021-03-30,40000,773264,2.79246,13.558375795782705,1.026922928134372,0.5925375817283314,0.1855540375463598
2021-03-31,39200,501973,2.18213,13.126301612366852,0.7803014644628957,-0.43207418341585324,-0.2466214636714762
2021-04-01,38150,1607200,2.80502,14.290004092482862,1.0314106694305212,1.1637024801160099,0.25110920496762545
2021-04-02,37000,1138903,2.39876,13.945576076379616,0.8749519375859015,-0.3444280161032456,-0.15645873184461967
2021-04-05,36000,1179506,2.48725,13.980606264718158,0.9111776828893825,0.03503018833854199,0.036225745303480994
2021-04-06,35350,792285,2.27593,13.582676454551475,0.8223887605187236,-0.3979298101666835,-0.08878892237065894
2021-04-07,35400,706329,2.26681,13.467836413594183,0.8183735572499506,-0.11484004095729183,-0.0040152032687729156
2021-04-08,35900,849131,2.10062,13.651968752566093,0.7422325397264753,0.18413233897191006,-0.07614101752347535
2021-04-09,35750,591199,1.78503,13.289907957139734,0.5794352223732747,-0.36206079542635905,-0.16279731735320058
2021-04-12,35150,648767,1.89466,13.382828917357832,0.6390394034395145,0.09292096021809826,0.05960418106623977
2021-04-13,35750,853871,1.9253,13.657535407496756,0.6550818002725524,0.27470649013892334,0.016042396833037875
2021-04-14,35550,470507,1.64453,13.061566115686485,0.49745462971559473,-0.5959692918102704,-0.15762717055695763
2021-04-15,35600,1015873,1.82425,13.831258899307414,0.6011689442117629,0.7696927836209291,0.10371431449616819
2021-04-16,35200,654768,1.48722,13.392036253401013,0.39690860609743916,-0.43922264590640125,-0.20426033811432376
2021-04-19,35350,866564,1.88553,13.672291245768019,0.6342089490190184,0.2802549923670057,0.2373003429215792
2021-04-20,35100,824821,1.69991,13.622921672078519,0.5305753090725328,-0.0493695736894999,-0.10363363994648556
2021-04-21,34400,755624,1.60749,13.535299176942544,0.4746739568925625,-0.08762249513597453,-0.05590135217997033
2021-04-22,34400,861039,1.68392,13.665895078551276,0.5211244093473024,0.13059590160873213,0.04645045245473994
2021-04-23,34250,647316,1.47204,13.38058986228775,0.3866491945298533,-0.28530521626352723,-0.13447521481744912
2021-04-26,36150,1889415,2.48647,14.451777815313921,0.9108640343502286,1.0711879530261719,0.5242148398203752
2021-04-27,34700,910250,1.88085,13.721474566037681,0.6317238028541939,-0.7303032492762398,-0.2791402314960346
2021-04-28,33600,951789,1.58116,13.766098650552564,0.45815875551025925,0.04462408451488287,-0.1735650473439347
2021-04-29,33200,760833,1.58537,13.542169164666955,0.4608178192032922,-0.22392948588560913,0.002659063693032926
2021-04-30,33100,704576,1.41564,13.465351482430076,0.3475817263660087,-0.07681768223687868,-0.11323609283728348
2021-05-03,31700,1101262,1.93863,13.911967352881444,0.6619815385575739,0.4466158704513674,0.3143998121915652
2021-05-04,33200,1547217,2.11206,14.25196839121129,0.747663775004865,0.34000103832984685,0.08568223644729112
2021-05-06,32700,754063,1.59628,13.53323119787628,0.4676759228630139,-0.7187371933350111,-0.2799878521418511
2021-05-07,33200,630591,1.43244,13.354412753869463,0.3593792846109197,-0.1788184440068168,-0.10829663825209418
2021-05-10,34050,846513,1.77267,13.648880837791214,0.572486885121239,0.2944680839217515,0.2131076005103193
2021-05-11,32900,777202,1.53342,13.563455569822308,0.42750053562091384,-0.08542526796890648,-0.14498634950032518
2021-05-12,32100,613265,1.33955,13.326552421666689,0.2923337374133528,-0.2369031481556192,-0.13516679820756106
2021-05-13,31600,563653,1.35194,13.242194092910392,0.30154059867746175,-0.08435832875629679,0.009206861264108968
2021-05-14,31950,452344,1.42059,13.022198231300486,0.35107227898155186,-0.21999586160990603,0.04953168030409011
2021-05-17,32050,754337,1.41183,13.533594496739994,0.3448867359305318,0.5113962654395081,-0.006185543051020037
2021-05-18,32550,461787,1.27177,13.042859024791701,0.2404096317446984,-0.4907354719482928,-0.10447710418583342
2021-05-20,31900,506693,1.24234,13.135660576487977,0.21699669886585682,0.09280155169627591,-0.02341293287884158
2021-05-21,32250,1073090,1.44867,13.886052895075787,0.3706458948201752,0.7503923185878101,0.15364919595431836
2021-05-24,32850,759788,1.43547,13.54079472598104,0.36149232241564966,-0.3452581690947465,-0.009153572404525523
2021-05-25,33500,568401,1.36954,13.250582434527956,0.3144749177646814,-0.29021229145308425,-0.047017404650968264
2021-05-26,32800,508744,1.20103,13.139700222057606,0.18317952280250396,-0.1108822124703508,-0.13129539496217743
2021-05-27,32550,590744,1.14174,13.28913803841696,0.1325534154356896,0.14943781635935416,-0.05062610736681436
2021-05-28,33700,1031516,1.5483,13.846540122764322,0.43715755548652385,0.5574020843473626,0.30460414005083425
2021-05-31,34400,825624,1.63378,13.623894743054361,0.4908963490623667,-0.22264537970996123,0.053738793575842825
2021-06-01,35850,2353845,2.28933,14.671560719264875,0.8282591987749127,1.0476659762105136,0.33736284971254604
2021-06-02,33850,1518193,1.84271,14.233031369830952,0.6112373147059733,-0.43852934943392263,-0.2170218840689394
2021-06-03,33800,674025,1.53305,13.421022481194685,0.42725921579612886,-0.8120088886362673,-0.18397809890984446
2021-06-04,33500,680357,1.39328,13.430372939388006,0.3316606803417218,0.009350458193321032,-0.09559853545440705
2021-06-07,33000,609449,1.68634,13.320310549258945,0.5225605005773396,-0.11006239012906072,0.1908998202356178
2021-06-08,33000,690658,1.73415,13.445400045352125,0.5505173803839548,0.12508949609317987,0.02795687980661521
2021-06-09,32900,1129396,1.85513,13.937193534511042,0.6179547750054291,0.4917934891589173,0.06743739462147424
2021-06-10,33350,1072875,1.59214,13.885852519020522,0.4650790238823007,-0.05134101549051984,-0.15287575112312835
2021-06-11,33450,621459,1.22662,13.339825218328025,0.20426242012604603,-0.5460273006924972,-0.2608166037562547
2021-06-14,33550,696122,1.31581,13.453280211311846,0.2744524463400697,0.11345499298382045,0.07019002621402368
2021-06-15,33300,585628,1.14847,13.280440054693829,0.13843062264915265,-0.1728401566180171,-0.13602182369091706
2021-06-16,33100,479895,1.20116,13.081322608954805,0.18328775737180833,-0.19911744573902368,0.04485713472265568
2021-06-17,34000,1509162,1.70779,14.22706508785257,0.5352001375731864,1.1457424788977644,0.35191238020137805
2021-06-18,36200,4291459,2.93374,15.272137326325696,1.0762780599114168,1.0450722384731268,0.5410779223382304
2021-06-21,35050,1118278,1.68712,13.927300560105252,0.523022933814098,-1.3448367662204443,-0.5532551260973188
2021-06-22,33700,1432511,1.52924,14.174939406424622,0.42477088061989676,0.2476388463193704,-0.09825205319420127
2021-06-23,33350,877805,1.3553,13.685179752278376,0.3040228327776773,-0.4897596541462459,-0.12074804784221949
2021-06-24,33100,628177,1.27389,13.350577252872654,0.24207521197806456,-0.3346024994057224,-0.06194762079961272
2021-06-25,33200,603938,1.15601,13.311226822641562,0.14497442159684581,-0.039350430231092304,-0.09710079038121874
2021-06-28,33200,600576,1.38234,13.305644473692984,0.3237777160713595,-0.0055823489485771205,0.1788032944745137
2021-06-29,32850,664436,1.14887,13.406693839479736,0.13877885147352678,0.10104936578675172,-0.18499886459783274
2021-06-30,33400,1645376,1.67924,14.313479487491712,0.5183413107031609,0.9067856480119758,0.37956245922963416
2021-07-01,33050,547623,1.18322,13.213342372975317,0.16823953642979433,-1.1001371145163947,-0.3501017742733666
